Source,Target,Weight,Type
Deleyre_1,H_only_2,63,undirected
Deleyre_1,Jaucourt_1,75,undirected
Deleyre_1,La Grange_1,351,undirected
Deleyre_1,La Grange_2,700,undirected
Deleyre_1,Morellet_2,31,undirected
Deleyre_1,Raynal_2,66,undirected
Deleyre_1,Saint-Lambert_1,17,undirected
Deleyre_2,Deleyre_1,1206,undirected
Deleyre_2,Guibert_1,17,undirected
Deleyre_2,Guibert_2,1,undirected
Deleyre_2,La Grange_1,460,undirected
Deleyre_2,La Grange_2,60,undirected
Deleyre_2,Pechméja_1,4,undirected
Deleyre_2,Pechméja_2,22,undirected
Deleyre_2,Raynal_2,419,undirected
Deleyre_2,Saint-Lambert_1,144,undirected
Deleyre_2,Saint-Lambert_2,18,undirected
dHolbach_1,Baudeau_1,4,undirected
dHolbach_1,Baudeau_2,124,undirected
dHolbach_1,Condorcet_2,177,undirected
dHolbach_1,dHolbach_2,1206,undirected
dHolbach_1,H_only_2,44,undirected
dHolbach_1,Meister_1,152,undirected
dHolbach_1,Meister_2,31,undirected
dHolbach_1,Naigeon_1,273,undirected
dHolbach_1,Naigeon_2,4,undirected
dHolbach_1,Pechméja_1,7,undirected
dHolbach_1,Rivière_2,2,undirected
dHolbach_1,Saint-Lambert_1,112,undirected
dHolbach_1,Saint-Lambert_2,33,undirected
dHolbach_2,Condorcet_1,59,undirected
dHolbach_2,dHolbach_1,1206,undirected
dHolbach_2,H_only_1,188,undirected
dHolbach_2,H_only_2,8,undirected
dHolbach_2,Meister_2,8,undirected
dHolbach_2,Pechméja_1,39,undirected
dHolbach_2,Pechméja_2,11,undirected
dHolbach_2,Rivière_1,71,undirected
dHolbach_2,Rivière_2,240,undirected
dHolbach_2,Saint-Lambert_1,2,undirected
dHolbach_2,Saint-Lambert_2,721,undirected
Diderot II_1,Chastellux_1,21,undirected
Diderot II_1,Diderot II_2,1206,undirected
Diderot II_1,Diderot_1,598,undirected
Diderot II_1,Diderot_2,775,undirected
Diderot II_1,H_only_1,18,undirected
Diderot II_1,Meister_1,4,undirected
Diderot II_1,Meister_2,47,undirected
Diderot II_1,Naigeon_1,352,undirected
Diderot II_1,Naigeon_2,42,undirected
Diderot II_2,Diderot II_1,1206,undirected
Diderot II_2,Diderot_1,404,undirected
Diderot II_2,Diderot_2,637,undirected
Diderot II_2,Guibert_2,8,undirected
Diderot II_2,H_only_1,49,undirected
Diderot II_2,Morellet_1,15,undirected
Diderot II_2,Naigeon_1,3,undirected
Diderot II_2,Pechméja_1,22,undirected
Diderot_1,Chastellux_2,13,undirected
Diderot_1,Diderot II_1,598,undirected
Diderot_1,Diderot II_2,404,undirected
Diderot_1,Diderot_2,1201,undirected
Diderot_1,Guibert_1,1,undirected
Diderot_1,Guibert_2,5,undirected
Diderot_1,H_only_1,5,undirected
Diderot_1,Meister_1,72,undirected
Diderot_1,Meister_2,16,undirected
Diderot_1,Morellet_1,56,undirected
Diderot_1,Morellet_2,8,undirected
Diderot_1,Naigeon_1,35,undirected
Diderot_1,Naigeon_2,6,undirected
Diderot_2,Diderot II_1,775,undirected
Diderot_2,Diderot II_2,637,undirected
Diderot_2,Diderot_1,1201,undirected
Diderot_2,H_only_1,45,undirected
Diderot_2,H_only_2,55,undirected
Diderot_2,Meister_1,33,undirected
Diderot_2,Meister_2,10,undirected
Diderot_2,Naigeon_1,28,undirected
Diderot_2,Naigeon_2,21,undirected
Guibert_1,Baudeau_1,1,undirected
Guibert_1,Baudeau_2,7,undirected
Guibert_1,Condorcet_1,3,undirected
Guibert_1,Condorcet_2,7,undirected
Guibert_1,Deleyre_2,17,undirected
Guibert_1,Diderot_1,1,undirected
Guibert_1,Guibert_2,1206,undirected
Guibert_1,Jussieu_1,464,undirected
Guibert_1,Jussieu_2,44,undirected
Guibert_1,Morellet_2,1,undirected
Guibert_1,Pechméja_1,75,undirected
Guibert_1,Rivière_2,81,undirected
Guibert_2,Condorcet_1,211,undirected
Guibert_2,Condorcet_2,6,undirected
Guibert_2,Deleyre_2,1,undirected
Guibert_2,Diderot II_2,8,undirected
Guibert_2,Diderot_1,5,undirected
Guibert_2,Guibert_1,1206,undirected
Guibert_2,Jussieu_1,33,undirected
Guibert_2,Meister_1,14,undirected
Guibert_2,Morellet_1,15,undirected
Guibert_2,Morellet_2,361,undirected
Guibert_2,Rivière_1,178,undirected
Guibert_2,Rivière_2,207,undirected
H_only_1,Condorcet_1,64,undirected
H_only_1,Condorcet_2,2,undirected
H_only_1,Deleyre_1,20,undirected
H_only_1,dHolbach_2,188,undirected
H_only_1,Diderot II_1,18,undirected
H_only_1,Diderot II_2,49,undirected
H_only_1,Diderot_1,5,undirected
H_only_1,Diderot_2,45,undirected
H_only_1,H_only_2,1206,undirected
H_only_1,Meister_2,189,undirected
H_only_1,Naigeon_1,34,undirected
H_only_1,Raynal_1,3,undirected
H_only_1,Rivière_1,18,undirected
H_only_1,Saint-Lambert_1,189,undirected
H_only_2,Condorcet_1,128,undirected
H_only_2,Condorcet_2,56,undirected
H_only_2,Deleyre_1,63,undirected
H_only_2,dHolbach_1,44,undirected
H_only_2,dHolbach_2,8,undirected
H_only_2,Diderot_2,55,undirected
H_only_2,H_only_1,1206,undirected
H_only_2,Pechméja_2,175,undirected
H_only_2,Raynal_1,19,undirected
H_only_2,Saint-Lambert_1,74,undirected
H_only_2,Saint-Lambert_2,33,undirected
Jaucourt_1,Chastellux_2,52,undirected
Jaucourt_1,Condorcet_2,28,undirected
Jaucourt_1,Deleyre_1,75,undirected
Jaucourt_1,Jaucourt_2,1206,undirected
Jaucourt_1,Jussieu_1,290,undirected
Jaucourt_1,Naigeon_2,22,undirected
Jaucourt_1,Raynal_2,397,undirected
Jaucourt_2,Baudeau_1,14,undirected
Jaucourt_2,Baudeau_2,1,undirected
Jaucourt_2,Chastellux_1,10,undirected
Jaucourt_2,Chastellux_2,253,undirected
Jaucourt_2,Condorcet_2,30,undirected
Jaucourt_2,Jaucourt_1,1206,undirected
Jaucourt_2,Jussieu_1,161,undirected
Jaucourt_2,Jussieu_2,127,undirected
Jaucourt_2,Morellet_1,10,undirected
Jaucourt_2,Naigeon_1,87,undirected
Jaucourt_2,Naigeon_2,20,undirected
Jussieu_1,Baudeau_1,406,undirected
Jussieu_1,Baudeau_2,474,undirected
Jussieu_1,Condorcet_1,316,undirected
Jussieu_1,Condorcet_2,246,undirected
Jussieu_1,Guibert_1,464,undirected
Jussieu_1,Guibert_2,33,undirected
Jussieu_1,Jaucourt_1,290,undirected
Jussieu_1,Jaucourt_2,161,undirected
Jussieu_1,Jussieu_2,1206,undirected
Jussieu_1,La Grange_2,44,undirected
Jussieu_2,Baudeau_1,574,undirected
Jussieu_2,Baudeau_2,682,undirected
Jussieu_2,Condorcet_1,311,undirected
Jussieu_2,Condorcet_2,153,undirected
Jussieu_2,Guibert_1,44,undirected
Jussieu_2,Jaucourt_2,127,undirected
Jussieu_2,Jussieu_1,1206,undirected
Jussieu_2,La Grange_1,7,undirected
La Grange_1,Deleyre_1,351,undirected
La Grange_1,Deleyre_2,460,undirected
La Grange_1,Jussieu_2,7,undirected
La Grange_1,La Grange_2,1206,undirected
La Grange_1,Pechméja_2,177,undirected
La Grange_2,Chastellux_1,27,undirected
La Grange_2,Deleyre_1,700,undirected
La Grange_2,Deleyre_2,60,undirected
La Grange_2,Jussieu_1,44,undirected
La Grange_2,La Grange_1,1206,undirected
La Grange_2,Pechméja_1,278,undirected
La Grange_2,Pechméja_2,43,undirected
Meister_1,Condorcet_2,22,undirected
Meister_1,dHolbach_1,152,undirected
Meister_1,Diderot II_1,4,undirected
Meister_1,Diderot_1,72,undirected
Meister_1,Diderot_2,33,undirected
Meister_1,Guibert_2,14,undirected
Meister_1,Meister_2,1206,undirected
Meister_1,Naigeon_1,1,undirected
Meister_1,Naigeon_2,744,undirected
Meister_2,Baudeau_1,3,undirected
Meister_2,Condorcet_2,79,undirected
Meister_2,dHolbach_1,31,undirected
Meister_2,dHolbach_2,8,undirected
Meister_2,Diderot II_1,47,undirected
Meister_2,Diderot_1,16,undirected
Meister_2,Diderot_2,10,undirected
Meister_2,H_only_1,189,undirected
Meister_2,Meister_1,1206,undirected
Meister_2,Naigeon_1,6,undirected
Meister_2,Naigeon_2,403,undirected
Meister_2,Rivière_1,3,undirected
Meister_2,Rivière_2,3,undirected
Meister_2,Saint-Lambert_1,3,undirected
Morellet_1,Chastellux_1,223,undirected
Morellet_1,Chastellux_2,159,undirected
Morellet_1,Diderot II_2,15,undirected
Morellet_1,Diderot_1,56,undirected
Morellet_1,Guibert_2,15,undirected
Morellet_1,Jaucourt_2,10,undirected
Morellet_1,Morellet_2,1206,undirected
Morellet_1,Naigeon_1,50,undirected
Morellet_1,Naigeon_2,87,undirected
Morellet_1,Rivière_1,11,undirected
Morellet_1,Rivière_2,120,undirected
Morellet_2,Deleyre_1,31,undirected
Morellet_2,Diderot_1,8,undirected
Morellet_2,Guibert_1,1,undirected
Morellet_2,Guibert_2,361,undirected
Morellet_2,Morellet_1,1206,undirected
Morellet_2,Naigeon_1,104,undirected
Morellet_2,Naigeon_2,143,undirected
Morellet_2,Rivière_1,276,undirected
Morellet_2,Rivière_2,382,undirected
Naigeon_1,Chastellux_1,12,undirected
Naigeon_1,Chastellux_2,2,undirected
Naigeon_1,dHolbach_1,273,undirected
Naigeon_1,Diderot II_1,352,undirected
Naigeon_1,Diderot II_2,3,undirected
Naigeon_1,Diderot_1,35,undirected
Naigeon_1,Diderot_2,28,undirected
Naigeon_1,H_only_1,34,undirected
Naigeon_1,Jaucourt_2,87,undirected
Naigeon_1,Meister_1,1,undirected
Naigeon_1,Meister_2,6,undirected
Naigeon_1,Morellet_1,50,undirected
Naigeon_1,Morellet_2,104,undirected
Naigeon_1,Naigeon_2,1206,undirected
Naigeon_1,Rivière_1,254,undirected
Naigeon_1,Rivière_2,289,undirected
Naigeon_2,dHolbach_1,4,undirected
Naigeon_2,Diderot II_1,42,undirected
Naigeon_2,Diderot_1,6,undirected
Naigeon_2,Diderot_2,21,undirected
Naigeon_2,Jaucourt_1,22,undirected
Naigeon_2,Jaucourt_2,20,undirected
Naigeon_2,Meister_1,744,undirected
Naigeon_2,Meister_2,403,undirected
Naigeon_2,Morellet_1,87,undirected
Naigeon_2,Morellet_2,143,undirected
Naigeon_2,Naigeon_1,1206,undirected
Naigeon_2,Rivière_1,16,undirected
Naigeon_2,Rivière_2,17,undirected
Pechméja_1,Deleyre_2,4,undirected
Pechméja_1,dHolbach_1,7,undirected
Pechméja_1,dHolbach_2,39,undirected
Pechméja_1,Diderot II_2,22,undirected
Pechméja_1,Guibert_1,75,undirected
Pechméja_1,La Grange_2,278,undirected
Pechméja_1,Pechméja_2,1206,undirected
Pechméja_1,Raynal_2,372,undirected
Pechméja_1,Saint-Lambert_1,165,undirected
Pechméja_1,Saint-Lambert_2,4,undirected
Pechméja_2,Deleyre_2,22,undirected
Pechméja_2,dHolbach_2,11,undirected
Pechméja_2,H_only_2,175,undirected
Pechméja_2,La Grange_1,177,undirected
Pechméja_2,La Grange_2,43,undirected
Pechméja_2,Pechméja_1,1206,undirected
Pechméja_2,Raynal_1,608,undirected
Pechméja_2,Raynal_2,285,undirected
Pechméja_2,Saint-Lambert_1,46,undirected
Pechméja_2,Saint-Lambert_2,11,undirected
Raynal_1,Chastellux_1,564,undirected
Raynal_1,Chastellux_2,442,undirected
Raynal_1,H_only_1,3,undirected
Raynal_1,H_only_2,19,undirected
Raynal_1,Pechméja_2,608,undirected
Raynal_1,Raynal_2,1206,undirected
Raynal_1,Saint-Lambert_1,18,undirected
Raynal_1,Saint-Lambert_2,195,undirected
Raynal_2,Chastellux_1,478,undirected
Raynal_2,Chastellux_2,75,undirected
Raynal_2,Deleyre_1,66,undirected
Raynal_2,Deleyre_2,419,undirected
Raynal_2,Jaucourt_1,397,undirected
Raynal_2,Pechméja_1,372,undirected
Raynal_2,Pechméja_2,285,undirected
Raynal_2,Raynal_1,1206,undirected
Rivière_1,Baudeau_1,2,undirected
Rivière_1,Condorcet_1,1,undirected
Rivière_1,dHolbach_2,71,undirected
Rivière_1,Guibert_2,178,undirected
Rivière_1,H_only_1,18,undirected
Rivière_1,Meister_2,3,undirected
Rivière_1,Morellet_1,11,undirected
Rivière_1,Morellet_2,276,undirected
Rivière_1,Naigeon_1,254,undirected
Rivière_1,Naigeon_2,16,undirected
Rivière_1,Rivière_2,1206,undirected
Rivière_2,Baudeau_1,22,undirected
Rivière_2,dHolbach_1,2,undirected
Rivière_2,dHolbach_2,240,undirected
Rivière_2,Guibert_1,81,undirected
Rivière_2,Guibert_2,207,undirected
Rivière_2,Meister_2,3,undirected
Rivière_2,Morellet_1,120,undirected
Rivière_2,Morellet_2,382,undirected
Rivière_2,Naigeon_1,289,undirected
Rivière_2,Naigeon_2,17,undirected
Rivière_2,Rivière_1,1206,undirected
Saint-Lambert_1,Chastellux_1,62,undirected
Saint-Lambert_1,Condorcet_2,26,undirected
Saint-Lambert_1,Deleyre_1,17,undirected
Saint-Lambert_1,Deleyre_2,144,undirected
Saint-Lambert_1,dHolbach_1,112,undirected
Saint-Lambert_1,dHolbach_2,2,undirected
Saint-Lambert_1,H_only_1,189,undirected
Saint-Lambert_1,H_only_2,74,undirected
Saint-Lambert_1,Meister_2,3,undirected
Saint-Lambert_1,Pechméja_1,165,undirected
Saint-Lambert_1,Pechméja_2,46,undirected
Saint-Lambert_1,Raynal_1,18,undirected
Saint-Lambert_1,Saint-Lambert_2,1206,undirected
Saint-Lambert_2,Condorcet_2,2,undirected
Saint-Lambert_2,Deleyre_2,18,undirected
Saint-Lambert_2,dHolbach_1,33,undirected
Saint-Lambert_2,dHolbach_2,721,undirected
Saint-Lambert_2,H_only_2,33,undirected
Saint-Lambert_2,Pechméja_1,4,undirected
Saint-Lambert_2,Pechméja_2,11,undirected
Saint-Lambert_2,Raynal_1,195,undirected
Saint-Lambert_2,Saint-Lambert_1,1206,undirected
